ID,Severity,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Weather_Condition
8953,2,Modesto,Stanislaus,CA,54.0,,59.0,30.23,,Haze
8954,2,Mountain Ranch,Calaveras,CA,66.2,,28.0,30.23,,Clear
8955,3,Berkeley,Alameda,CA,54.0,,69.0,30.19,6.9,Partly Cloudy
8956,2,Petaluma,Sonoma,CA,51.8,,67.0,30.23,10.4,Clear
8957,2,El Sobrante,Contra Costa,CA,54.0,,53.0,30.19,8.1,Clear
8958,2,Napa,Napa,CA,59.0,,49.0,30.16,11.5,Clear
8959,3,Patterson,Stanislaus,CA,55.9,,53.0,30.2,,Haze
8960,2,Berkeley,Alameda,CA,55.0,,62.0,30.17,5.8,Partly Cloudy
8961,2,Hayward,Alameda,CA,57.9,,42.0,30.19,3.5,Clear
8962,3,Newark,Alameda,CA,59.0,,45.0,30.17,3.5,Clear
8963,3,San Pablo,Contra Costa,CA,55.9,,51.0,30.16,8.1,Clear
8964,3,Vacaville,Solano,CA,60.1,,51.0,30.2,6.9,Clear
8965,3,Livermore,Alameda,CA,54.0,,55.0,30.16,15.0,Clear
8966,3,Vacaville,Solano,CA,60.1,,51.0,30.18,5.8,Clear
8967,3,Vacaville,Solano,CA,60.1,,51.0,30.18,5.8,Clear
8968,3,Sacramento,Sacramento,CA,57.0,,55.0,30.17,6.9,Clear
8969,3,Penryn,Placer,CA,64.4,,42.0,30.17,,Clear
8970,2,Sacramento,Sacramento,CA,55.4,,58.0,30.18,6.9,Clear
8971,3,Emeryville,Alameda,CA,57.0,,55.0,30.14,6.9,Partly Cloudy
8972,2,Petaluma,Sonoma,CA,57.2,,59.0,30.16,9.2,Clear
8973,2,Palo Alto,Santa Clara,CA,62.6,,45.0,30.13,,Clear
8974,2,Petaluma,Sonoma,CA,55.4,,67.0,30.16,9.2,Clear
8975,3,San Francisco,San Francisco,CA,55.9,,60.0,30.13,,Mostly Cloudy
8976,2,Castroville,Monterey,CA,69.1,,35.0,30.09,,Clear
8977,2,Petaluma,Sonoma,CA,55.4,,67.0,30.16,9.2,Clear
8978,3,Sacramento,Sacramento,CA,55.9,,62.0,30.16,3.5,Clear
8979,2,Elk Grove,Sacramento,CA,55.9,,62.0,30.16,3.5,Clear
8980,3,Emeryville,Alameda,CA,55.9,,60.0,30.13,,Mostly Cloudy
8981,3,Oakland,Alameda,CA,55.9,,60.0,30.13,,Mostly Cloudy
8982,2,Stockton,San Joaquin,CA,54.0,,69.0,30.15,6.9,Clear
8983,3,Richmond,Contra Costa,CA,57.0,,49.0,30.12,3.5,Clear
8984,2,Rancho Murieta,Sacramento,CA,53.6,,62.0,30.15,4.6,Partly Cloudy
8985,2,Placerville,El Dorado,CA,57.2,,41.0,30.18,,Clear
8986,2,Modesto,Stanislaus,CA,52.0,,69.0,30.14,5.8,Haze
8987,2,Wilton,Sacramento,CA,53.6,,62.0,30.15,4.6,Partly Cloudy
8988,3,Castro Valley,Alameda,CA,57.9,,42.0,30.15,5.8,Clear
8989,3,Castro Valley,Alameda,CA,57.9,,42.0,30.15,5.8,Clear
8990,3,Dixon,Solano,CA,48.2,,76.0,30.18,,Clear
8991,2,Modesto,Stanislaus,CA,52.0,,69.0,30.14,5.8,Haze
8992,2,Morgan Hill,Santa Clara,CA,53.6,,54.0,30.13,5.8,Clear
8993,3,Penryn,Placer,CA,46.4,,87.0,30.16,,Clear
8994,2,Lower Lake,Lake,CA,46.9,,80.0,30.1,3.5,Scattered Clouds
8995,2,Lower Lake,Lake,CA,46.9,,80.0,30.1,3.5,Scattered Clouds
8996,2,Santa Cruz,Santa Cruz,CA,55.0,,57.0,30.09,4.6,Clear
8997,2,Hayward,Alameda,CA,55.0,,49.0,30.15,4.6,Clear
8998,3,French Camp,San Joaquin,CA,46.0,43.9,83.0,30.14,4.6,Haze
8999,2,Valley Springs,Calaveras,CA,44.6,,71.0,30.18,,Clear
9000,2,Santa Rosa,Sonoma,CA,45.0,,86.0,30.12,,Clear
9001,2,Sonoma,Sonoma,CA,46.4,43.5,81.0,30.16,5.8,Clear
9002,2,Hayward,Alameda,CA,54.0,,51.0,30.15,,Clear
9003,2,Hayward,Alameda,CA,55.0,,49.0,30.15,4.6,Clear
9004,2,Aptos,Santa Cruz,CA,53.1,,61.0,30.11,3.5,Clear
9005,2,Livermore,Alameda,CA,45.0,,71.0,30.14,,Clear
9006,2,Newcastle,Placer,CA,51.8,,71.0,30.15,4.6,Clear
9007,2,Santa Rosa,Sonoma,CA,45.0,,86.0,30.12,,Clear
9008,2,Santa Rosa,Sonoma,CA,45.0,,86.0,30.12,,Clear
9009,2,Morgan Hill,Santa Clara,CA,48.2,,66.0,30.14,,Clear
9010,2,Lafayette,Contra Costa,CA,46.0,44.8,71.0,30.11,3.5,Clear
9011,2,Lodi,San Joaquin,CA,44.1,,93.0,30.15,,Clear
9012,2,San Mateo,San Mateo,CA,52.0,,69.0,30.13,3.5,Mostly Cloudy
9013,2,San Mateo,San Mateo,CA,52.0,,69.0,30.13,3.5,Mostly Cloudy
9014,2,Los Gatos,Santa Clara,CA,51.1,,63.0,30.12,,Mostly Cloudy
9015,3,Oakland,Alameda,CA,48.0,,71.0,30.14,5.8,Mostly Cloudy
9016,2,Big Sur,Monterey,CA,51.1,,63.0,30.13,3.5,Clear
9017,2,Mill Valley,Marin,CA,42.8,38.0,93.0,30.15,8.1,Mostly Cloudy
9018,2,San Mateo,San Mateo,CA,48.2,,71.0,30.14,,Mostly Cloudy
9019,2,San Jose,Santa Clara,CA,48.9,,71.0,30.13,,Scattered Clouds
9020,2,San Jose,Santa Clara,CA,48.9,,71.0,30.13,,Scattered Clouds
9021,2,San Jose,Santa Clara,CA,48.9,,71.0,30.13,,Scattered Clouds
9022,3,Davis,Yolo,CA,39.2,,93.0,30.19,,Clear
9023,2,Shingle Springs,El Dorado,CA,53.6,,44.0,30.18,6.9,Clear
9024,3,San Jose,Santa Clara,CA,48.9,,71.0,30.13,,Scattered Clouds
9025,2,Lincoln,Placer,CA,33.8,27.7,100.0,30.15,6.9,Clear
9026,3,San Pablo,Contra Costa,CA,42.1,,82.0,30.12,,Haze
9027,2,Orinda,Contra Costa,CA,42.1,,82.0,30.12,,Haze
9028,2,Carmel,Monterey,CA,48.9,,69.0,30.12,,Clear
9029,2,Galt,Sacramento,CA,39.9,,100.0,30.17,,Clear
9030,3,Roseville,Placer,CA,39.2,,93.0,30.17,,Clear
9031,2,Fair Oaks,Sacramento,CA,39.2,35.0,93.0,30.16,5.8,Clear
9032,2,Manteca,San Joaquin,CA,42.1,,92.0,30.15,,Clear
9033,2,Granite Bay,Placer,CA,39.2,,93.0,30.18,,Clear
9034,2,Manteca,San Joaquin,CA,42.1,,92.0,30.15,,Clear
9035,3,Vallejo,Solano,CA,43.0,,82.0,30.13,,Clear
9036,2,Orinda,Contra Costa,CA,42.1,,82.0,30.12,,Haze
9037,2,Willits,Mendocino,CA,39.9,,89.0,30.17,,Clear
9038,2,North Highlands,Sacramento,CA,41.0,39.0,93.0,30.17,3.5,Clear
9039,2,Santa Rosa,Sonoma,CA,37.9,,97.0,30.13,,Clear
9040,2,San Jose,Santa Clara,CA,44.6,,81.0,30.16,,Clear
9041,2,San Leandro,Alameda,CA,48.0,,61.0,30.15,,Clear
9042,3,San Francisco,San Francisco,CA,50.0,,68.0,30.1,,Mostly Cloudy
9043,3,Fairfield,Solano,CA,35.6,,100.0,30.11,,Clear
9044,2,Antioch,Contra Costa,CA,39.0,,82.0,30.08,,Light Rain
9045,2,Sausalito,Marin,CA,48.0,,74.0,30.09,,Mostly Cloudy
9046,2,San Jose,Santa Clara,CA,43.0,,80.0,30.1,,Clear
9047,2,Petaluma,Sonoma,CA,35.6,,93.0,30.13,,Clear
9048,3,Burlingame,San Mateo,CA,48.0,,74.0,30.09,,Mostly Cloudy
9049,2,Forestville,Sonoma,CA,33.1,,100.0,30.07,,Fog
9050,2,Salinas,Monterey,CA,52.0,,66.0,30.09,6.9,Partly Cloudy
9051,3,Berkeley,Alameda,CA,43.0,,93.0,30.09,,Clear
9052,3,Martinez,Contra Costa,CA,39.0,36.8,82.0,30.06,3.5,Clear
9053,3,San Francisco,San Francisco,CA,43.0,41.3,93.0,30.08,3.5,Partly Cloudy
9054,3,San Francisco,San Francisco,CA,43.0,41.3,93.0,30.08,3.5,Partly Cloudy
9055,3,San Jose,Santa Clara,CA,42.8,,87.0,30.08,,Clear
9056,3,Tracy,Alameda,CA,37.0,34.5,86.0,30.08,3.5,Clear
9057,3,Richmond,Contra Costa,CA,37.0,,86.0,30.05,,Clear
9058,3,San Pablo,Contra Costa,CA,37.0,,86.0,30.05,,Clear
9059,2,Scotts Valley,Santa Cruz,CA,44.1,,93.0,30.08,,Overcast
9060,2,Sacramento,Sacramento,CA,39.2,37.0,100.0,30.1,3.5,Clear
9061,3,Sacramento,Sacramento,CA,39.2,,100.0,30.1,,Clear
9062,2,Livermore,Alameda,CA,45.0,,76.0,30.08,,Clear
9063,2,Oakland,Alameda,CA,51.1,,80.0,30.08,3.5,Mostly Cloudy
9064,2,Fair Oaks,Sacramento,CA,44.6,40.7,100.0,30.08,6.9,Overcast
9065,2,El Dorado Hills,El Dorado,CA,48.2,,93.0,30.07,6.9,Partly Cloudy
9066,2,Los Gatos,Santa Clara,CA,51.1,,66.0,30.07,,Mostly Cloudy
9067,2,Woodland,Yolo,CA,50.0,,83.0,30.05,6.9,Partly Cloudy
9068,2,San Leandro,Alameda,CA,55.0,,62.0,30.07,3.5,Overcast
9069,2,Pittsburg,Contra Costa,CA,52.0,,61.0,30.01,,Clear
9070,2,Middletown,Lake,CA,54.0,,64.0,30.03,,Scattered Clouds
9071,2,Rancho Cordova,Sacramento,CA,50.0,,82.0,30.06,5.8,Partly Cloudy
9072,2,Pescadero,San Mateo,CA,53.1,,66.0,30.06,,Overcast
9073,2,Sacramento,Sacramento,CA,53.6,,62.0,30.05,4.6,Haze
9074,2,Menlo Park,San Mateo,CA,51.8,,76.0,30.02,4.6,Mostly Cloudy
9075,2,Crockett,Contra Costa,CA,55.9,,55.0,29.97,,Clear
9076,2,Kelseyville,Lake,CA,59.0,,44.0,29.94,3.5,Clear
9077,3,Roseville,Placer,CA,55.4,,63.0,29.99,9.2,Clear
9078,2,San Rafael,Marin,CA,59.0,,59.0,29.98,8.1,Clear
9079,2,Sonoma,Sonoma,CA,60.8,,52.0,29.98,3.5,Clear
9080,3,Willows,Glenn,CA,57.2,,55.0,29.94,17.3,Clear
9081,3,San Jose,Santa Clara,CA,61.0,,48.0,29.96,4.6,Mostly Cloudy
9082,2,Calistoga,Napa,CA,61.0,,52.0,29.91,6.9,Clear
9083,3,Emeryville,Alameda,CA,55.9,,64.0,29.97,6.9,Partly Cloudy
9084,2,Muir Beach,Marin,CA,53.1,,74.0,29.96,8.1,Haze
9085,3,Fremont,Alameda,CA,57.9,,49.0,29.98,3.5,Clear
9086,2,Sausalito,Marin,CA,55.4,,67.0,29.95,13.8,Partly Cloudy
9087,2,Santa Rosa,Sonoma,CA,57.0,,64.0,29.89,10.4,Clear
9088,2,Watsonville,Monterey,CA,57.9,,67.0,29.98,5.8,Clear
9089,2,Novato,Marin,CA,57.2,,59.0,29.94,,Clear
9090,3,Castro Valley,Alameda,CA,57.9,,53.0,29.98,3.5,Clear
9091,2,Petaluma,Sonoma,CA,55.4,,67.0,29.96,12.7,Clear
9092,2,San Leandro,Alameda,CA,53.1,,66.0,29.98,10.4,Clear
9093,2,Fairfield,Solano,CA,48.9,,87.0,29.91,6.9,Clear
9094,2,Acampo,San Joaquin,CA,52.0,,74.0,29.93,6.9,Haze
9095,2,San Mateo,San Mateo,CA,53.6,,77.0,29.96,,Partly Cloudy
9096,3,San Jose,Santa Clara,CA,57.2,,55.0,29.97,,Clear
9097,2,Salida,Stanislaus,CA,54.0,,64.0,29.95,5.8,Haze
9098,3,Sacramento,Sacramento,CA,51.8,,76.0,29.92,9.2,Haze
9099,3,Livermore,Alameda,CA,55.9,,53.0,29.93,4.6,Clear
9100,2,Santa Cruz,Santa Cruz,CA,51.1,,86.0,29.97,3.5,Clear
9101,2,Sunnyvale,Santa Clara,CA,55.0,,57.0,29.96,,Clear
9102,2,Santa Clara,Santa Clara,CA,57.2,,48.0,29.94,,Scattered Clouds
9103,2,Placerville,El Dorado,CA,46.4,41.9,66.0,29.92,9.2,Clear
9104,3,Benicia,Solano,CA,54.0,,62.0,29.88,9.2,Clear
9105,3,San Jose,Santa Clara,CA,53.1,,61.0,29.94,5.8,Scattered Clouds
9106,3,Lathrop,San Joaquin,CA,48.9,,83.0,29.91,10.4,Haze
9107,2,Windsor,Sonoma,CA,46.9,,93.0,29.86,8.1,Partly Cloudy
9108,2,Pittsburg,Contra Costa,CA,54.0,,62.0,29.88,9.2,Clear
9109,3,North Highlands,Sacramento,CA,48.2,,87.0,29.9,9.2,Clear
9110,3,San Jose,Santa Clara,CA,50.0,,71.0,29.97,11.5,Clear
9111,2,San Jose,Santa Clara,CA,51.1,,83.0,29.95,8.1,Scattered Clouds
9112,3,Livermore,Alameda,CA,48.0,,86.0,29.93,6.9,Clear
9113,3,South San Francisco,San Mateo,CA,52.0,,77.0,29.96,15.0,Scattered Clouds
9114,2,South San Francisco,San Mateo,CA,52.0,,77.0,29.96,15.0,Scattered Clouds
9115,2,Alamo,Contra Costa,CA,51.1,,74.0,29.88,10.4,Clear
9116,2,Marina,Monterey,CA,54.0,,86.0,30.01,10.4,Scattered Clouds
9117,2,Sacramento,Sacramento,CA,50.0,,80.0,29.91,5.8,Haze
9118,3,San Jose,Santa Clara,CA,51.1,,83.0,29.95,8.1,Scattered Clouds
9119,2,Middletown,Lake,CA,45.0,41.8,97.0,29.86,5.8,Clear
9120,3,Tracy,San Joaquin,CA,46.0,42.5,89.0,29.91,6.9,Clear
9121,2,Capitola,Santa Cruz,CA,48.9,,93.0,29.97,,Scattered Clouds
9122,3,Vallejo,Solano,CA,48.9,,86.0,29.87,10.4,Overcast
9123,2,Castro Valley,Alameda,CA,51.1,,77.0,29.95,10.4,Mostly Cloudy
9124,2,Watsonville,Santa Cruz,CA,50.0,,96.0,29.96,3.5,Scattered Clouds
9125,3,San Francisco,San Francisco,CA,52.0,,71.0,29.95,18.4,Scattered Clouds
9126,2,San Francisco,San Francisco,CA,52.0,,71.0,29.95,18.4,Scattered Clouds
9127,2,San Francisco,San Francisco,CA,51.1,,71.0,29.94,16.1,Scattered Clouds
9128,3,Pinole,Contra Costa,CA,51.1,,71.0,29.86,9.2,Overcast
9129,2,Carmel,Monterey,CA,52.0,,86.0,29.97,8.1,Overcast
9130,2,San Jose,Santa Clara,CA,50.0,,80.0,29.96,3.5,Scattered Clouds
9131,3,Dublin,Alameda,CA,46.0,43.1,86.0,29.93,5.8,Scattered Clouds
9132,2,Valley Springs,Calaveras,CA,37.4,34.9,93.0,29.95,3.5,Clear
9133,3,Fairfield,Solano,CA,48.4,,94.0,29.89,17.3,Overcast
9134,3,Livermore,Alameda,CA,46.9,,83.0,29.92,5.8,Mostly Cloudy
9135,3,San Pablo,Contra Costa,CA,51.1,,68.0,29.86,15.0,Overcast
9136,3,San Jose,Santa Clara,CA,50.0,,82.0,29.97,5.8,Partly Cloudy
9137,3,Livermore,Alameda,CA,48.0,,83.0,29.92,11.5,Overcast
9138,3,Davis,Yolo,CA,46.4,40.7,93.0,29.9,12.7,Clear
9139,3,West Sacramento,Yolo,CA,46.0,41.9,89.0,29.89,8.1,Clear
9140,2,Sacramento,Sacramento,CA,46.0,41.9,89.0,29.89,8.1,Clear
9141,2,Sacramento,Sacramento,CA,46.4,41.1,81.0,29.9,11.5,Clear
9142,3,Sunol,Alameda,CA,48.0,,83.0,29.92,11.5,Overcast
9143,2,Saint Helena,Napa,CA,39.0,,100.0,29.87,,Clear
9144,3,Emeryville,Alameda,CA,52.0,,74.0,29.94,10.4,Overcast
9145,2,Willits,Mendocino,CA,44.1,41.5,76.0,29.86,4.6,Overcast
9146,3,San Lorenzo,Alameda,CA,51.1,,63.0,29.97,9.2,Overcast
9147,2,Roseville,Placer,CA,46.4,40.4,81.0,29.9,13.8,Clear
9148,2,San Jose,Santa Clara,CA,50.0,,82.0,29.97,5.8,Partly Cloudy
9149,2,Brentwood,Contra Costa,CA,48.0,,68.0,29.91,10.4,Overcast
9150,2,Gilroy,Santa Clara,CA,48.2,,87.0,29.95,3.5,Overcast
9151,2,Hollister,Santa Clara,CA,48.2,,87.0,29.97,,Overcast
9152,3,San Jose,Santa Clara,CA,50.0,,68.0,29.93,3.5,Overcast
9153,2,Concord,Contra Costa,CA,46.9,,66.0,29.86,9.2,Partly Cloudy
9154,3,Fairfield,Solano,CA,39.9,,83.0,29.87,,Clear
9155,2,Hayward,Alameda,CA,43.0,39.5,76.0,29.95,5.8,Mostly Cloudy
9156,3,Vacaville,Solano,CA,39.0,36.8,93.0,29.92,3.5,Scattered Clouds
9157,3,Vacaville,Solano,CA,37.9,,93.0,29.94,,Mostly Cloudy
9158,3,Tracy,Alameda,CA,39.9,,83.0,29.92,,Clear
9159,3,Stockton,San Joaquin,CA,45.0,41.2,93.0,29.94,6.9,Light Rain
9160,2,Hayward,Alameda,CA,43.0,38.2,71.0,29.95,8.1,Clear
9161,2,Ripon,San Joaquin,CA,46.0,43.1,83.0,29.94,5.8,Light Rain
9162,3,San Jose,Santa Clara,CA,48.9,,61.0,29.96,,Mostly Cloudy
9163,2,Sacramento,Sacramento,CA,46.4,44.3,87.0,30.01,4.6,Overcast
9164,2,Rancho Cordova,Sacramento,CA,46.4,44.3,93.0,29.98,4.6,Overcast
9165,3,Sacramento,Sacramento,CA,46.0,43.1,86.0,29.99,5.8,Overcast
9166,2,El Dorado Hills,El Dorado,CA,46.4,42.9,87.0,29.99,6.9,Overcast
9167,2,Stockton,San Joaquin,CA,46.9,,86.0,29.97,5.8,Overcast
9168,2,Carmichael,Sacramento,CA,46.4,43.5,87.0,29.99,5.8,Overcast
9169,2,Los Gatos,Santa Cruz,CA,54.0,,47.0,29.95,6.9,Mostly Cloudy
9170,3,Oakland,Alameda,CA,52.0,,61.0,29.97,9.2,Overcast
9171,2,Tracy,San Joaquin,CA,48.9,,77.0,29.94,6.9,Overcast
9172,3,Danville,Contra Costa,CA,50.0,,54.0,29.92,,Mostly Cloudy
9173,2,Lathrop,San Joaquin,CA,50.0,,74.0,29.94,8.1,Scattered Clouds
9174,2,Pinole,Contra Costa,CA,53.1,,50.0,29.9,3.5,Clear
9175,2,Mountain View,Santa Clara,CA,52.0,,50.0,29.94,10.4,Clear
9176,3,Richmond,Contra Costa,CA,53.1,,50.0,29.89,5.8,Clear
9177,2,Sebastopol,Sonoma,CA,54.0,,62.0,29.91,5.8,Clear
9178,2,Mill Valley,Marin,CA,55.4,,54.0,29.95,4.6,Clear
9179,2,Fremont,Alameda,CA,52.0,,50.0,29.94,10.4,Clear
9180,2,Grass Valley,Nevada,CA,48.2,,71.0,29.86,,Clear
9181,2,San Rafael,Marin,CA,55.4,,54.0,29.95,4.6,Clear
9182,2,Los Gatos,Santa Clara,CA,51.1,,56.0,29.94,10.4,Mostly Cloudy
9183,3,Sacramento,Sacramento,CA,48.9,,80.0,29.91,,Clear
9184,2,Valley Springs,Calaveras,CA,41.0,,93.0,29.9,,Scattered Clouds
9185,3,Tracy,San Joaquin,CA,46.0,43.1,83.0,29.92,5.8,Clear
9186,2,Granite Bay,Placer,CA,48.2,,76.0,29.93,5.8,Clear
9187,3,Lathrop,San Joaquin,CA,43.0,40.3,89.0,29.93,4.6,Clear
9188,2,Los Banos,Merced,CA,45.0,42.6,80.0,29.92,4.6,Clear
9189,2,Pine Grove,Amador,CA,39.2,,100.0,29.89,,Overcast
9190,2,Mill Valley,Marin,CA,44.6,,81.0,29.95,,Clear
9191,3,Penryn,Placer,CA,37.4,,100.0,29.91,,Clear
9192,2,Vallejo,Solano,CA,45.0,43.5,80.0,29.92,3.5,Clear
9193,3,Emeryville,Alameda,CA,50.0,,71.0,29.97,10.4,Partly Cloudy
9194,2,Half Moon Bay,San Mateo,CA,41.0,,87.0,29.99,,Mostly Cloudy
9195,3,Sacramento,Sacramento,CA,43.0,39.5,89.0,29.94,5.8,Clear
9196,3,Union City,Alameda,CA,45.0,43.5,68.0,29.99,3.5,Clear
9197,3,Union City,Alameda,CA,45.0,43.5,68.0,29.99,3.5,Clear
9198,2,Sacramento,Sacramento,CA,41.0,35.8,93.0,29.94,8.1,Clear
9199,2,Sacramento,Sacramento,CA,41.0,35.8,93.0,29.94,8.1,Clear
9200,2,Modesto,Stanislaus,CA,37.0,33.3,89.0,29.95,4.6,Clear
9201,2,Fremont,Alameda,CA,44.6,41.4,81.0,29.97,5.8,Clear
9202,2,Redwood City,San Mateo,CA,44.6,,76.0,29.99,,Clear
9203,2,Castro Valley,Alameda,CA,42.1,38.4,73.0,29.99,5.8,Clear
9204,2,San Pablo,Contra Costa,CA,46.0,41.4,71.0,29.91,9.2,Clear
9205,2,San Jose,Santa Clara,CA,42.8,40.1,76.0,29.99,4.6,Clear
9206,3,El Cerrito,Contra Costa,CA,44.1,40.8,79.0,29.91,5.8,Partly Cloudy
9207,3,Berkeley,Alameda,CA,51.1,,83.0,29.97,11.5,Overcast
9208,2,Oakley,Contra Costa,CA,44.1,40.8,79.0,29.91,5.8,Partly Cloudy
9209,3,Richmond,Contra Costa,CA,44.1,42.5,82.0,29.95,3.5,Mostly Cloudy
9210,3,El Cerrito,Contra Costa,CA,44.1,42.5,82.0,29.95,3.5,Mostly Cloudy
9211,2,Bodega Bay,Sonoma,CA,36.0,33.3,100.0,29.93,3.5,Overcast
9212,2,Healdsburg,Sonoma,CA,36.0,33.3,100.0,29.93,3.5,Overcast
9213,2,Petaluma,Sonoma,CA,35.6,30.7,100.0,29.96,5.8,Overcast
9214,3,Fremont,Alameda,CA,51.1,,66.0,30.0,9.2,Overcast
9215,3,San Jose,Santa Clara,CA,43.0,40.3,76.0,29.99,4.6,Overcast
9216,2,Campbell,Santa Clara,CA,43.0,40.3,76.0,29.99,4.6,Overcast
9217,2,Petaluma,Sonoma,CA,46.4,45.2,76.0,30.02,3.5,Overcast
9218,2,Petaluma,Sonoma,CA,46.4,45.2,76.0,30.02,3.5,Overcast
9219,2,Petaluma,Sonoma,CA,46.4,45.2,81.0,30.03,3.5,Overcast
9220,3,San Francisco,San Francisco,CA,52.0,,61.0,30.02,15.0,Overcast
9221,3,Fairfield,Solano,CA,52.0,,66.0,29.98,12.7,Mostly Cloudy
9222,2,San Jose,Santa Clara,CA,50.0,,77.0,30.04,8.1,Mostly Cloudy
9223,3,Livermore,Alameda,CA,48.0,,71.0,30.02,8.1,Mostly Cloudy
9224,2,Sacramento,Sacramento,CA,46.4,42.4,81.0,30.03,8.1,Clear
9225,3,Stockton,San Joaquin,CA,48.9,,80.0,30.03,11.5,Mostly Cloudy
9226,2,French Camp,San Joaquin,CA,50.0,,80.0,30.03,10.4,Overcast
9227,2,Rancho Cordova,Sacramento,CA,44.6,38.8,87.0,30.01,11.5,Overcast
9228,2,San Andreas,Calaveras,CA,41.0,36.4,87.0,30.04,6.9,Mostly Cloudy
9229,3,Soda Springs,Nevada,CA,25.0,10.6,96.0,29.95,20.7,Snow
9230,3,Daly City,San Mateo,CA,52.0,,61.0,30.02,11.5,Mostly Cloudy
9231,3,Union City,Alameda,CA,52.0,,61.0,30.05,10.4,Overcast
9232,2,French Camp,San Joaquin,CA,50.0,,80.0,30.03,10.4,Overcast
9233,3,San Jose,Santa Clara,CA,50.0,,77.0,30.04,8.1,Mostly Cloudy
9234,2,Foresthill,Placer,CA,37.4,33.8,93.0,30.0,4.6,Overcast
9235,2,Camino,El Dorado,CA,35.6,25.9,100.0,29.97,16.1,Overcast
9236,2,Petaluma,Sonoma,CA,46.4,,81.0,30.02,,Overcast
9237,3,San Francisco,San Francisco,CA,51.1,,66.0,30.02,10.4,Mostly Cloudy
9238,2,Livermore,Alameda,CA,48.0,,71.0,30.02,8.1,Mostly Cloudy
9239,2,Sacramento,Sacramento,CA,48.0,,83.0,30.01,8.1,Light Rain
9240,2,Santa Cruz,Santa Cruz,CA,48.2,,93.0,30.06,8.1,Overcast
9241,2,Camino,El Dorado,CA,35.6,27.1,100.0,29.98,12.7,Mostly Cloudy
9242,2,Hollister,Santa Clara,CA,48.2,,87.0,30.07,,Overcast
9243,3,Stockton,San Joaquin,CA,50.0,,77.0,30.03,6.9,Overcast
9244,2,Auburn,Placer,CA,39.2,33.6,100.0,29.99,8.1,Mostly Cloudy
9245,2,Rohnert Park,Sonoma,CA,44.6,42.2,87.0,30.03,4.6,Overcast
9246,3,American Canyon,Solano,CA,51.1,,66.0,29.98,10.4,Overcast
9247,2,San Jose,Santa Clara,CA,51.1,,71.0,30.03,9.2,Mostly Cloudy
9248,2,Brentwood,Contra Costa,CA,48.0,,77.0,30.02,3.5,Mostly Cloudy
9249,2,San Jose,Santa Clara,CA,50.0,,74.0,30.04,8.1,Mostly Cloudy
9250,2,Salinas,Monterey,CA,48.9,,83.0,30.07,10.4,Overcast
9251,2,El Dorado Hills,El Dorado,CA,48.2,,76.0,30.02,8.1,Mostly Cloudy
9252,3,San Leandro,Alameda,CA,51.1,,77.0,30.03,9.2,Mostly Cloudy
9253,3,Sacramento,Sacramento,CA,48.0,,80.0,30.02,10.4,Overcast
9254,2,Sunnyvale,Santa Clara,CA,50.0,,74.0,30.05,3.5,Partly Cloudy
9255,2,Brentwood,Contra Costa,CA,48.0,,77.0,30.02,3.5,Mostly Cloudy
9256,2,Sacramento,Sacramento,CA,48.0,,80.0,30.02,10.4,Overcast
9257,3,Sacramento,Sacramento,CA,46.4,40.4,81.0,30.04,13.8,Scattered Clouds
9258,3,Winters,Yolo,CA,48.0,,77.0,30.02,4.6,Light Rain
9259,2,Sacramento,Sacramento,CA,48.0,,80.0,30.02,10.4,Overcast
9260,2,Palo Alto,San Mateo,CA,50.0,,87.0,30.03,6.9,Mostly Cloudy
9261,3,Fremont,Alameda,CA,48.9,,74.0,30.06,5.8,Mostly Cloudy
9262,2,Sacramento,Sacramento,CA,46.9,,86.0,30.03,6.9,Overcast
9263,2,Hayward,Alameda,CA,50.0,,68.0,30.06,4.6,Overcast
9264,3,Sacramento,Sacramento,CA,46.4,41.5,81.0,30.05,10.4,Light Rain
9265,2,North Highlands,Sacramento,CA,46.4,41.5,81.0,30.05,10.4,Light Rain
9266,2,Orangevale,Sacramento,CA,46.4,41.5,81.0,30.05,10.4,Light Rain
9267,2,Nevada City,Nevada,CA,32.0,24.8,100.0,29.95,8.1,Overcast
9268,2,Santa Clara,Santa Clara,CA,48.9,,80.0,30.04,11.5,Mostly Cloudy
9269,2,Woodland,Yolo,CA,44.6,39.7,87.0,30.06,9.2,Mostly Cloudy
9270,2,Sacramento,Sacramento,CA,46.9,,86.0,30.03,6.9,Overcast
9271,2,Grass Valley,Nevada,CA,32.0,24.8,100.0,29.95,8.1,Overcast
9272,2,Copperopolis,Calaveras,CA,39.2,35.9,93.0,30.08,4.6,Mostly Cloudy
9273,2,Camino,El Dorado,CA,35.6,27.1,100.0,30.0,12.7,Overcast
9274,3,Oakland,Alameda,CA,51.1,,80.0,30.05,8.1,Overcast
9275,2,Los Gatos,Santa Clara,CA,48.9,,80.0,30.06,12.7,Mostly Cloudy
9276,2,Mather,Sacramento,CA,46.4,40.7,81.0,30.05,12.7,Overcast
9277,2,Nevada City,Nevada,CA,32.0,24.2,100.0,29.96,9.2,Overcast
9278,3,San Bruno,San Mateo,CA,50.0,,74.0,30.04,12.7,Mostly Cloudy
9279,2,Vallejo,Solano,CA,46.0,,86.0,30.01,,Overcast
